movie_id,title,genres,year
1746,Senseless (1998),Comedy,78
1747,Wag the Dog (1997),Comedy|Drama,77
1748,Dark City (1998),Film-Noir|Sci-Fi|Thriller,78
1749,"Leading Man, The (1996)",Romance,76
1750,Star Kid (1997),Adventure|Children's|Fantasy|Sci-Fi,77
1752,Hard Rain (1998),Action|Thriller,78
1753,Half Baked (1998),Comedy,78
1754,Fallen (1998),Action|Mystery|Thriller,78
1755,Shooting Fish (1997),Romance,77
1756,"Prophecy II, The (1998)",Horror,78
1757,Duoluo tianshi (1995),Drama,75
1758,Dangerous Beauty (1998),Drama,78
1759,Four Days in September (1997),Drama,77
1760,Spice World (1997),Comedy|Musical,77
1762,Deep Rising (1998),Action|Horror|Sci-Fi,78
1764,Tainted (1998),Comedy|Thriller,78
1765,"Letter From Death Row, A (1998)",Crime|Drama,78
1767,Music From Another Room (1998),Drama|Romance,78
1768,Mat' i syn (1997),Drama,77
1769,"Replacement Killers, The (1998)",Action|Thriller,78
1770,B. Monkey (1998),Romance|Thriller,78
1771,Night Flier (1997),Horror,77
1772,Blues Brothers 2000 (1998),Action|Comedy|Musical,78
1773,Tokyo Fist (1995),Action|Drama,75
1774,Mass Transit (1998),Comedy|Drama,78
1776,Ride (1998),Drama,78
1777,"Wedding Singer, The (1998)",Comedy|Romance,78
1779,Sphere (1998),Adventure|Sci-Fi|Thriller,78
1780,Ayn Rand: A Sense of Life (1997),Documentary,77
1781,"Further Gesture, A (1996)",Drama,76
1782,Little City (1998),Comedy|Romance,78
1783,Palmetto (1998),Film-Noir|Mystery|Thriller,78
1784,As Good As It Gets (1997),Comedy|Drama,77
1785,King of New York (1990),Action|Crime,70
1787,"Paralyzing Fear: The Story of Polio in America, A (1998)",Documentary,78
1788,Men With Guns (1997),Action|Drama,77
1789,"Sadness of Sex, The (1995)",Drama,75
1791,Twilight (1998),Crime|Drama,78
1792,U.S. Marshalls (1998),Action|Thriller,78
1793,Welcome to Woop-Woop (1997),Comedy,77
1794,Love and Death on Long Island (1997),Comedy|Drama,77
1795,"Callejón de los milagros, El (1995)",Drama,75
1796,In God's Hands (1998),Action|Drama,78
1797,Everest (1998),Documentary,78
1798,Hush (1998),Thriller,78
1799,Suicide Kings (1997),Crime|Drama,77
1801,"Man in the Iron Mask, The (1998)",Action|Drama|Romance,78
1804,"Newton Boys, The (1998)",Crime|Drama,78
1805,Wild Things (1998),Crime|Drama|Mystery|Thriller,78
1806,Paulie (1998),Adventure|Children's|Comedy,78
1807,"Cool Dry Place, A (1998)",Drama,78
1809,Hana-bi (1997),Comedy|Crime|Drama,77
1810,Primary Colors (1998),Drama,78
1811,"Niagara, Niagara (1997)",Drama,77
1812,Wide Awake (1998),Children's|Comedy|Drama,78
1814,"Price Above Rubies, A (1998)",Drama,78
1815,Eden (1997),Drama,77
1816,Two Girls and a Guy (1997),Comedy|Drama,77
1817,No Looking Back (1998),Comedy|Drama|Romance,78
1819,Storefront Hitchcock (1997),Drama,77
1820,"Proposition, The (1998)",Drama,78
1821,"Object of My Affection, The (1998)",Comedy|Romance,78
1822,Meet the Deedles (1998),Children's|Comedy,78
1824,Homegrown (1998),Comedy|Thriller,78
1825,"Player's Club, The (1998)",Action|Drama,78
1826,Barney's Great Adventure (1998),Adventure|Children's,78
1827,"Big One, The (1997)",Comedy|Documentary,77
1829,Chinese Box (1997),Drama|Romance,77
1830,Follow the Bitch (1998),Comedy,78
1831,Lost in Space (1998),Action|Sci-Fi|Thriller,78
1832,Heaven's Burning (1997),Action|Drama,77
1833,Mercury Rising (1998),Action|Drama|Thriller,78
1834,"Spanish Prisoner, The (1997)",Drama|Thriller,77
1835,City of Angels (1998),Romance,78
1836,"Last Days of Disco, The (1998)",Drama,78
1837,"Odd Couple II, The (1998)",Comedy,78
1839,My Giant (1998),Comedy,78
1840,He Got Game (1998),Drama,78
1841,"Gingerbread Man, The (1998)",Drama|Thriller,78
1842,Illtown (1996),Crime|Drama,76
1843,Slappy and the Stinkers (1998),Children's|Comedy,78
1844,Live Flesh (1997),Drama,77
1845,Zero Effect (1998),Comedy|Thriller,78
1846,Nil By Mouth (1997),Drama,77
1847,Ratchet (1996),Drama|Thriller,76
1848,"Borrowers, The (1997)",Adventure|Children's|Comedy|Fantasy,77
1849,Prince Valiant (1997),Adventure,77
1850,"I Love You, Don't Touch Me! (1998)",Drama|Romance,78
1851,Leather Jacket Love Story (1997),Drama|Romance,77
1852,Love Walked In (1998),Drama|Thriller,78
1853,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",Comedy,77
1854,Kissing a Fool (1998),Comedy|Romance,78
1855,Krippendorf's Tribe (1998),Comedy,78
1856,Kurt & Courtney (1998),Documentary|Musical,78
1857,"Real Blonde, The (1997)",Comedy,77
1858,Mr. Nice Guy (1997),Action|Comedy,77
1859,Taste of Cherry (1997),Drama,77
1860,Character (Karakter) (1997),Drama,77
1861,Junk Mail (1997),Comedy|Thriller,77
1862,Species II (1998),Horror|Sci-Fi,78
1863,Major League: Back to the Minors (1998),Comedy,78
1864,Sour Grapes (1998),Comedy,78
1865,Wild Man Blues (1998),Documentary,78
1866,"Big Hit, The (1998)",Action|Comedy,78
1867,Tarzan and the Lost City (1998),Action|Adventure,78
1868,"Truce, The (1996)",Drama|War,76
1869,Black Dog (1998),Action|Thriller,78
1870,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama,78
1871,"Friend of the Deceased, A (1997)",Comedy|Drama,77
1872,Go Now (1995),Drama,75
1873,"Misérables, Les (1998)",Drama,78
1874,Still Breathing (1997),Comedy|Romance,77
1875,Clockwatchers (1997),Comedy,77
1876,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,78
1877,Little Men (1998),Drama,78
1878,Woo (1998),Comedy|Romance,78
1879,"Hanging Garden, The (1997)",Drama,77
1880,Lawn Dogs (1997),Drama,77
1881,Quest for Camelot (1998),Adventure|Animation|Children's|Fantasy,78
1882,Godzilla (1998),Action|Sci-Fi,78
1883,Bulworth (1998),Comedy,78
1884,Fear and Loathing in Las Vegas (1998),Comedy|Drama,78
1885,"Opposite of Sex, The (1998)",Comedy|Drama,78
1886,I Got the Hook Up (1998),Comedy,78
1887,Almost Heroes (1998),Adventure|Comedy,78
1888,Hope Floats (1998),Comedy|Drama|Romance,78
1889,Insomnia (1997),Thriller,77
1890,Little Boy Blue (1997),Drama,77
1891,"Ugly, The (1997)",Horror|Thriller,77
1892,"Perfect Murder, A (1998)",Mystery|Thriller,78
1893,Beyond Silence (1996),Drama,76
1894,Six Days Seven Nights (1998),Adventure|Comedy|Romance,78
1895,Can't Hardly Wait (1998),Comedy|Drama|Romance,78
1896,Cousin Bette (1998),Comedy,78
1897,High Art (1998),Drama|Romance,78
1898,"Land Girls, The (1998)",Drama|War,78
1899,Passion in the Desert (1998),Adventure|Drama,78
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Drama,77
1901,Dear Jesse (1997),Documentary,77
1902,Dream for an Insomniac (1996),Drama|Romance,76
1903,Hav Plenty (1997),Comedy,77
1904,Henry Fool (1997),Comedy|Drama,77
1905,Marie Baie Des Anges (1997),Drama,77
1906,Mr. Jealousy (1997),Comedy|Romance,77
1907,Mulan (1998),Animation|Children's,78
1908,Resurrection Man (1998),Drama|Thriller,78
1909,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,78
1910,I Went Down (1997),Action|Comedy|Crime,77
1911,Doctor Dolittle (1998),Comedy,78
1912,Out of Sight (1998),Action|Crime|Romance,78
1913,Picnic at Hanging Rock (1975),Drama|Mystery,55
1914,Smoke Signals (1998),Comedy|Drama,78
1915,Voyage to the Beginning of the World (1997),Drama,77
1916,Buffalo 66 (1998),Action|Comedy|Drama,78
1917,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,78
1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama,78
1919,Madeline (1998),Children's|Comedy,78
1920,Small Soldiers (1998),Animation|Children's|Fantasy|War,78
1921,Pi (1998),Sci-Fi|Thriller,78
1922,Whatever (1998),Drama,78
1923,There's Something About Mary (1998),Comedy,78
1924,Plan 9 from Outer Space (1958),Horror|Sci-Fi,38
1925,Wings (1927),Drama|Romance|War,7
1926,"Broadway Melody, The (1929)",Musical,9
1927,All Quiet on the Western Front (1930),War,10
1928,Cimarron (1931),Western,11
1929,Grand Hotel (1932),Drama,12
1930,Cavalcade (1933),Drama,13
1931,Mutiny on the Bounty (1935),Adventure,15
1932,"Great Ziegfeld, The (1936)",Musical,16
1933,"Life of Émile Zola, The (1937)",Drama,17
1934,You Can't Take It With You (1938),Comedy,18
1935,How Green Was My Valley (1941),Drama,21
1936,Mrs. Miniver (1942),Drama|War,22
1937,Going My Way (1944),Comedy,24
1938,"Lost Weekend, The (1945)",Drama,25
1939,"Best Years of Our Lives, The (1946)",Drama|War,26
1940,Gentleman's Agreement (1947),Drama,27
1941,Hamlet (1948),Drama,28
1942,All the King's Men (1949),Drama,29
1943,"Greatest Show on Earth, The (1952)",Drama,32
1944,From Here to Eternity (1953),Drama|Romance|War,33
1945,On the Waterfront (1954),Crime|Drama,34
1946,Marty (1955),Drama|Romance,35
1947,West Side Story (1961),Musical|Romance,41
1948,Tom Jones (1963),Comedy,43
1949,"Man for All Seasons, A (1966)",Drama,46
1950,In the Heat of the Night (1967),Drama|Mystery,47
1951,Oliver! (1968),Musical,48
1952,Midnight Cowboy (1969),Drama,49
1953,"French Connection, The (1971)",Action|Crime|Drama|Thriller,51
1954,Rocky (1976),Action|Drama,56
1955,Kramer Vs. Kramer (1979),Drama,59
1956,Ordinary People (1980),Drama,60
1957,Chariots of Fire (1981),Drama,61
1958,Terms of Endearment (1983),Comedy|Drama,63
1959,Out of Africa (1985),Drama|Romance,65
1960,"Last Emperor, The (1987)",Drama|War,67
1961,Rain Man (1988),Drama,68
1962,Driving Miss Daisy (1989),Drama,69
1963,Take the Money and Run (1969),Comedy,49
1964,Klute (1971),Drama|Mystery,51
1965,Repo Man (1984),Comedy|Sci-Fi,64
1966,Metropolitan (1990),Comedy,70
1967,Labyrinth (1986),Adventure|Children's|Fantasy,66
1968,"Breakfast Club, The (1985)",Comedy|Drama,65
1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror,65
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror,67
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror,68
1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,69
1973,Freddy's Dead: The Final Nightmare (1991),Horror,71
1974,Friday the 13th (1980),Horror,60
1975,Friday the 13th Part 2 (1981),Horror,61
1976,Friday the 13th Part 3: 3D (1982),Horror,62
1977,Friday the 13th: The Final Chapter (1984),Horror,64
1978,Friday the 13th Part V: A New Beginning (1985),Horror,65
1979,Friday the 13th Part VI: Jason Lives (1986),Horror,66
1980,Friday the 13th Part VII: The New Blood (1988),Horror,68
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,69
1982,Halloween (1978),Horror,58
1983,Halloween II (1981),Horror,61
1984,Halloween III: Season of the Witch (1983),Horror,63
1985,Halloween 4: The Return of Michael Myers (1988),Horror,68
1986,Halloween 5: The Revenge of Michael Myers (1989),Horror,69
1987,Prom Night (1980),Horror,60
1988,Hello Mary Lou: Prom Night II (1987),Horror,67
1989,Prom Night III: The Last Kiss (1989),Horror,69
1990,Prom Night IV: Deliver Us From Evil (1992),Horror,72
1991,Child's Play (1988),Horror,68
1992,Child's Play 2 (1990),Horror,70
1993,Child's Play 3 (1992),Horror,72
1994,Poltergeist (1982),Horror|Thriller,62
1995,Poltergeist II: The Other Side (1986),Horror|Thriller,66
1996,Poltergeist III (1988),Horror|Thriller,68
1997,"Exorcist, The (1973)",Horror,53
1998,Exorcist II: The Heretic (1977),Horror,57
1999,"Exorcist III, The (1990)",Horror,70
2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama,67
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,69
2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,72
2003,Gremlins (1984),Comedy|Horror,64
2004,Gremlins 2: The New Batch (1990),Comedy|Horror,70
2005,"Goonies, The (1985)",Adventure|Children's|Fantasy,65
2006,"Mask of Zorro, The (1998)",Action|Adventure|Romance,78
2007,Polish Wedding (1998),Comedy,78
2008,"This World, Then the Fireworks (1996)",Crime|Drama|Film-Noir,76
2009,Soylent Green (1973),Sci-Fi|Thriller,53
2010,Metropolis (1926),Sci-Fi,6
2011,Back to the Future Part II (1989),Comedy|Sci-Fi,69
2012,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,70
2013,"Poseidon Adventure, The (1972)",Action|Adventure,52
2014,Freaky Friday (1977),Children's|Comedy,57
2015,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy,41
2016,"Apple Dumpling Gang Rides Again, The (1979)",Children's|Comedy|Western,59
2017,Babes in Toyland (1961),Children's|Fantasy|Musical,41
2018,Bambi (1942),Animation|Children's,22
2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,34
2020,Dangerous Liaisons (1988),Drama|Romance,68
2021,Dune (1984),Fantasy|Sci-Fi,64
2022,"Last Temptation of Christ, The (1988)",Drama,68
2023,"Godfather: Part III, The (1990)",Action|Crime|Drama,70
2024,"Rapture, The (1991)",Drama|Mystery,71
2025,Lolita (1997),Drama|Romance,77
2026,Disturbing Behavior (1998),Horror|Thriller,78
2027,Mafia! (1998),Comedy|Crime,78
2028,Saving Private Ryan (1998),Action|Drama|War,78
2029,Billy's Hollywood Screen Kiss (1997),Comedy|Romance,77
2030,East Palace West Palace (Dong gong xi gong) (1997),Drama,77
2031,"$1,000,000 Duck (1971)",Children's|Comedy,51
2032,"Barefoot Executive, The (1971)",Children's|Comedy,51
2033,"Black Cauldron, The (1985)",Animation|Children's,65
2034,"Black Hole, The (1979)",Sci-Fi,59
2035,Blackbeard's Ghost (1968),Children's|Comedy,48
2036,Blank Check (1994),Children's|Comedy,74
2037,Candleshoe (1977),Adventure|Children's|Comedy,57
2038,"Cat from Outer Space, The (1978)",Children's|Comedy|Sci-Fi,58
2039,Cheetah (1989),Adventure|Children's,69
2040,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy,50
2041,Condorman (1981),Action|Adventure|Children's|Comedy,61
2042,D2: The Mighty Ducks (1994),Children's|Comedy,74
2043,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy,39
2044,"Devil and Max Devlin, The (1981)",Comedy,61
2045,"Far Off Place, A (1993)",Adventure|Children's|Drama|Romance,73
2046,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,66
2047,"Gnome-Mobile, The (1967)",Children's,47
2048,"Great Mouse Detective, The (1986)",Animation|Children's,66
2049,"Happiest Millionaire, The (1967)",Comedy|Musical,47
2050,Herbie Goes Bananas (1980),Adventure|Children's|Comedy,60
2051,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy,57
2052,Hocus Pocus (1993),Children's|Comedy,73
2053,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi,72
2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,69
2055,Hot Lead and Cold Feet (1978),Comedy|Western,58
2056,In Search of the Castaways (1962),Adventure|Children's,42
2057,"Incredible Journey, The (1963)",Adventure|Children's,43
2058,"Negotiator, The (1998)",Action|Thriller,78
2059,"Parent Trap, The (1998)",Children's|Drama,78
2060,BASEketball (1998),Comedy,78
2061,Full Tilt Boogie (1997),Documentary,77
2062,"Governess, The (1998)",Drama|Romance,78
2063,Seventh Heaven (Le Septième ciel) (1997),Drama|Romance,77
2064,Roger & Me (1989),Comedy|Documentary,69
2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance,65
2066,Out of the Past (1947),Film-Noir,27
2067,Doctor Zhivago (1965),Drama|Romance|War,45
2068,Fanny and Alexander (1982),Drama,62
2069,"Trip to Bountiful, The (1985)",Drama,65
2070,Tender Mercies (1983),Drama,63
2071,And the Band Played On (1993),Drama,73
2072,"'burbs, The (1989)",Comedy,69
2073,Fandango (1985),Comedy,65
2074,"Night Porter, The (Il Portiere di notte) (1974)",Drama,54
2075,Mephisto (1981),Drama|War,61
2076,Blue Velvet (1986),Drama|Mystery,66
2077,"Journey of Natty Gann, The (1985)",Adventure|Children's,65
2078,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,47
2079,Kidnapped (1960),Children's|Drama,40
2080,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,35
2081,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,69
2082,"Mighty Ducks, The (1992)",Children's|Comedy,72
2083,"Muppet Christmas Carol, The (1992)",Children's|Musical,72
2084,Newsies (1992),Children's|Musical,72
2085,101 Dalmatians (1961),Animation|Children's,41
2086,One Magic Christmas (1985),Drama|Fantasy,65
2087,Peter Pan (1953),Animation|Children's|Fantasy|Musical,33
2088,Popeye (1980),Adventure|Comedy|Musical,60
2089,"Rescuers Down Under, The (1990)",Animation|Children's,70
2090,"Rescuers, The (1977)",Animation|Children's,57
2091,Return from Witch Mountain (1978),Children's|Sci-Fi,58
2092,"Return of Jafar, The (1993)",Animation|Children's|Musical,73
2093,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi,65
2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,71
2095,"Shaggy D.A., The (1976)",Children's|Comedy,56
2096,Sleeping Beauty (1959),Animation|Children's|Musical,39
2097,Something Wicked This Way Comes (1983),Children's|Horror,63
2098,Son of Flubber (1963),Children's|Comedy,43
2099,Song of the South (1946),Adventure|Animation|Children's|Musical,26
2100,Splash (1984),Comedy|Fantasy|Romance,64
2101,Squanto: A Warrior's Tale (1994),Adventure|Drama,74
2102,Steamboat Willie (1940),Animation|Children's|Comedy|Musical,20
2103,Tall Tale (1994),Adventure|Children's,74
2104,Tex (1982),Drama,62
2105,Tron (1982),Action|Adventure|Fantasy|Sci-Fi,62
2106,Swing Kids (1993),Drama|War,73
2107,Halloween: H20 (1998),Horror|Thriller,78
2108,L.A. Story (1991),Comedy|Romance,71
2109,"Jerk, The (1979)",Comedy,59
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,62
2111,"Man with Two Brains, The (1983)",Comedy,63
2112,Grand Canyon (1991),Crime|Drama,71
2113,Graveyard Shift (1990),Horror|Thriller,70
2114,"Outsiders, The (1983)",Drama,63
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure,64
2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,58
2117,Nineteen Eighty-Four (1984),Drama|Sci-Fi,64
2118,"Dead Zone, The (1983)",Horror|Thriller,63
2119,Maximum Overdrive (1986),Horror,66
2120,Needful Things (1993),Drama|Horror,73
2121,Cujo (1983),Horror|Thriller,63
2122,Children of the Corn (1984),Horror|Thriller,64
2123,All Dogs Go to Heaven (1989),Animation|Children's,69
2124,"Addams Family, The (1991)",Comedy,71
2125,Ever After: A Cinderella Story (1998),Drama|Romance,78
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,78
2127,"First Love, Last Rites (1997)",Drama|Romance,77
2128,Safe Men (1998),Comedy,78
2129,"Saltmen of Tibet, The (1997)",Documentary,77
2130,Atlantic City (1980),Crime|Drama|Romance,60
2131,Autumn Sonata (Höstsonaten ) (1978),Drama,58
2132,Who's Afraid of Virginia Woolf? (1966),Drama,46
2133,Adventures in Babysitting (1987),Adventure|Comedy,67
2134,Weird Science (1985),Comedy,65
2135,Doctor Dolittle (1967),Adventure|Musical,47
2136,"Nutty Professor, The (1963)",Comedy,43
2137,Charlotte's Web (1973),Animation|Children's,53
2138,Watership Down (1978),Animation|Children's|Drama|Fantasy,58
2139,"Secret of NIMH, The (1982)",Animation|Children's,62
2140,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,62
2141,"American Tail, An (1986)",Animation|Children's|Comedy,66
2142,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy,71
2143,Legend (1985),Adventure|Fantasy|Romance,65
2144,Sixteen Candles (1984),Comedy,64
2145,Pretty in Pink (1986),Comedy|Drama|Romance,66
2146,St. Elmo's Fire (1985),Drama|Romance,65
2147,"Clan of the Cave Bear, The (1986)",Drama,66
2148,House (1986),Comedy|Horror,66
2149,House II: The Second Story (1987),Comedy|Horror,67
2150,"Gods Must Be Crazy, The (1980)",Comedy,60
2151,"Gods Must Be Crazy II, The (1989)",Comedy,69
2152,Air Bud: Golden Receiver (1998),Children's|Comedy,78
2153,"Avengers, The (1998)",Action|Adventure,78
2154,How Stella Got Her Groove Back (1998),Drama|Romance,78
2155,"Slums of Beverly Hills, The (1998)",Comedy,78
2156,"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama,77
2157,"Chambermaid on the Titanic, The (1998)",Romance,78
2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror,76
2159,Henry: Portrait of a Serial Killer (1990),Crime|Horror,70
2160,Rosemary's Baby (1968),Horror|Thriller,48
2161,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,64
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy,70
2163,Attack of the Killer Tomatoes! (1980),Comedy|Horror,60
2164,Surf Nazis Must Die (1987),Drama,67
2165,Your Friends and Neighbors (1998),Drama,78
2166,Return to Paradise (1998),Drama|Romance,78
2167,Blade (1998),Action|Adventure|Horror,78
2168,Dance with Me (1998),Drama|Romance,78
2169,Dead Man on Campus (1998),Comedy,78
2170,Wrongfully Accused (1998),Action|Comedy,78
2171,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,78
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy,78
2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,68
2174,Beetlejuice (1988),Comedy|Fantasy,68
2175,Déjà Vu (1997),Drama|Romance,77
2176,Rope (1948),Thriller,28
2177,Family Plot (1976),Comedy|Thriller,56
2178,Frenzy (1972),Thriller,52
2179,Topaz (1969),Thriller,49
2180,Torn Curtain (1966),Thriller,46
2181,Marnie (1964),Thriller,44
2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,36
2183,"Man Who Knew Too Much, The (1956)",Thriller,36
2184,"Trouble with Harry, The (1955)",Mystery|Thriller,35
2185,I Confess (1953),Thriller,33
2186,Strangers on a Train (1951),Film-Noir|Thriller,31
2187,Stage Fright (1950),Mystery|Thriller,30
2188,54 (1998),Drama,78
2189,I Married A Strange Person (1997),Animation,77
2190,Why Do Fools Fall In Love? (1998),Drama,78
2191,"Merry War, A (1997)",Comedy,77
2192,See the Sea (Regarde la mer) (1997),Drama,77
2193,Willow (1988),Action|Adventure|Fantasy,68
2194,"Untouchables, The (1987)",Action|Crime|Drama,67
2195,Dirty Work (1998),Comedy,78
2196,Knock Off (1998),Action,78
2197,Firelight (1997),Drama,77
2198,Modulations (1998),Documentary,78
2199,Phoenix (1998),Crime|Drama,78
2200,Under Capricorn (1949),Drama,29
2201,"Paradine Case, The (1947)",Drama,27
2202,Lifeboat (1944),Drama|Thriller|War,24
2203,Shadow of a Doubt (1943),Film-Noir|Thriller,23
2204,Saboteur (1942),Thriller,22
2205,Mr. & Mrs. Smith (1941),Comedy,21
2206,Suspicion (1941),Mystery|Thriller,21
2207,Jamaica Inn (1939),Drama,19
2208,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller,18
2209,Young and Innocent (1937),Crime|Thriller,17
2210,Sabotage (1936),Thriller,16
2211,Secret Agent (1936),Thriller,16
2212,"Man Who Knew Too Much, The (1934)",Thriller,14
2213,Waltzes from Vienna (1933),Comedy|Musical,13
2214,Number Seventeen (1932),Thriller,12
2215,Rich and Strange (1932),Comedy|Romance,12
2216,"Skin Game, The (1931)",Drama,11
2217,Elstree Calling (1930),Comedy|Musical,10
2218,Juno and Paycock (1930),Drama,10
2219,Murder! (1930),Mystery|Thriller,10
2220,"Manxman, The (1929)",Drama,9
2221,Blackmail (1929),Thriller,9
2222,Champagne (1928),Comedy,8
2223,"Farmer's Wife, The (1928)",Comedy,8
2224,Downhill (1927),Drama,7
2225,Easy Virtue (1927),Drama,7
2226,"Ring, The (1927)",Drama,7
2227,"Lodger, The (1926)",Thriller,6
2228,"Mountain Eagle, The (1926)",Drama,6
2229,"Pleasure Garden, The (1925)",Drama,5
2230,Always Tell Your Wife (1923),Comedy,4
2231,Rounders (1998),Crime|Drama,78
2232,Cube (1997),Sci-Fi|Thriller,77
2233,Digging to China (1998),Drama,78
2234,Let's Talk About Sex (1998),Drama,78
2235,One Man's Hero (1999),Drama|War,79
2236,Simon Birch (1998),Drama,78
2237,Without Limits (1998),Drama,78
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,56
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,55
2240,My Bodyguard (1980),Drama,60
2241,Class (1983),Comedy,63
2242,"Grandview, U.S.A. (1984)",Drama,64
2243,Broadcast News (1987),Comedy|Drama|Romance,67
2244,"Allnighter, The (1987)",Comedy|Romance,67
2245,Working Girl (1988),Comedy|Drama,68
2246,Stars and Bars (1988),Comedy,68
2247,Married to the Mob (1988),Comedy,68
2248,Say Anything... (1989),Comedy|Drama|Romance,69
2249,My Blue Heaven (1990),Comedy,70
2250,Men Don't Leave (1990),Drama,70
2251,"Cabinet of Dr. Ramirez, The (1991)",Comedy,71
2252,Hero (1992),Comedy|Drama,72
2253,Toys (1992),Action|Comedy|Fantasy,72
2254,Choices (1981),Drama,61
2255,Young Doctors in Love (1982),Comedy,62
2256,Parasite (1982),Horror|Sci-Fi,62
2257,No Small Affair (1984),Comedy|Romance,64
2258,Master Ninja I (1984),Action,64
2259,Blame It on Rio (1984),Comedy|Romance,64
2260,Wisdom (1986),Action|Crime,66
2261,One Crazy Summer (1986),Comedy,66
2262,About Last Night... (1986),Comedy|Drama|Romance,66
2263,"Seventh Sign, The (1988)",Thriller,68
2264,We're No Angels (1989),Drama,69
2265,Nothing But Trouble (1991),Adventure|Comedy,71
2266,"Butcher's Wife, The (1991)",Comedy|Romance,71
2267,Mortal Thoughts (1991),Mystery|Thriller,71
2268,"Few Good Men, A (1992)",Crime|Drama,72
2269,Indecent Proposal (1993),Drama,73
2270,"Century of Cinema, A (1994)",Documentary,74
2271,Permanent Midnight (1998),Drama,78
2272,One True Thing (1998),Drama,78
2273,Rush Hour (1998),Action|Thriller,78
2274,Lilian's Story (1995),Drama,75
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,78
2276,"Soldier's Daughter Never Cries, A (1998)",Drama,78
2277,Somewhere in the City (1997),Drama,77
2278,Ronin (1998),Action|Crime|Thriller,78
2279,Urban Legend (1998),Horror|Thriller,78
2280,Clay Pigeons (1998),Crime,78
2281,Monument Ave. (1998),Crime,78
2282,Pecker (1998),Comedy|Drama,78
2283,"Sheltering Sky, The (1990)",Drama,70
2284,Bandit Queen (1994),Drama,74
2285,If.... (1968),Drama,48
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,60
2287,Them! (1954),Sci-Fi|Thriller|War,34
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,62
2289,"Player, The (1992)",Comedy|Drama,72
2290,Stardust Memories (1980),Comedy|Drama,60
2291,Edward Scissorhands (1990),Drama|Romance,70
2292,Overnight Delivery (1996),Romance,76
2293,Shadrach (1998),Drama,78
2294,Antz (1998),Animation|Children's,78
2295,"Impostors, The (1998)",Comedy,78
2296,"Night at the Roxbury, A (1998)",Comedy,78
